YEAR_MONTH,COMMISSIONER_CODE,COMMISSIONER_NAME,CONTRACT_NUMBER,PROVIDER_NAME,PRISON_IND,START_DATE,END_DATE,RECURRING_IND,GENERAL_DENT_FIN_VALUE,ORTHO_FIN_VALUE,DOMICILIARY_FIN_VALUE,SEDATION_FIN_VALUE,ADV_MAN_SERV_APR17_FIN_VALUE,DENT_PUB_HEALTH_FIN_VALUE,ACCESS_FIN_VALUE,ACCESS_OOH_FIN_VALUE,PRISON_FIN_VALUE,COMMUNITY_DS_FIN_VALUE,ENDO_FIN_VALUE,PERIO_FIN_VALUE,MINOR_ORAL_FIN_VALUE,PROSTHO_FIN_VALUE,THERAPIST_TR_FIN_VALUE,CPD_FIN_VALUE,CLIN_AUD_FIN_VALUE,LOCAL_PREV_IN_FIN_VALUE,NAT_PREV_INI_FIN_VALUE,EXCESS_DELIVERY_FIN_VALUE,UOA_EXCESS_DELIVERY_FIN_VALUE,ORAL_HEALTH_ACCESS_FIN_VALUE,UOA_OH_ACCESS_FIN_VALUE,ADD_SERV_EXCESS_FIN_VALUE,FC_SEC_ACC_FIN_VALUE,FC_PROMO_ACC_FIN_VALUE,FC_PROV_CARE_FIN_VALUE,FC_START_WELL_FIN_VALUE,FC_ENHANCED_FIN_VALUE,FC_COLLABORATE_FIN_VALUE,FC_OVERALL_FIN_VALUE,TOTAL_FIN_VALUE,GENERAL_DENT_UDA_TARGET,ADV_MAN_SERV_APR17_UDA_TARGET,ACCESS_UDA_TARGET,ACCESS_OOH_UDA_TARGET,PRISON_UDA_TARGET,COMMUNITY_DS_UDA_TARGET,ENDO_UDA_TARGET,PERIO_UDA_TARGET,MINOR_ORAL_UDA_TARGET,PROSTHO_UDA_TARGET,EXCESS_DELIVERY_UDA_TARGET,ORAL_HEALTH_ACCESS_UDA_TARGET,CONTRACTED_UDA,ORTHO_UOA_TARGET,EXCESS_DELIVERY_UOA_TARGET,OH_ACCESS_UOA_TARGET,CONTRACTED_UOA,DOM_VISIT_COT_TARGET,SEDATION_COT_TARGET,ADD_SERV_EXCESS_COT_TARGET,CONTRACTED_COT,DENT_PUB_HEALTH_LD_TARGET,THERAPIST_TR_LD_TARGET,CPD_LD_TARGET,CLIN_AUD_LD_TARGET,LOCAL_PREV_IN_LD_TARGET,NAT_PREV_INI_LD_TARGET,FC_SEC_ACC_LD_TARGET,FC_PROMO_ACC_LD_TARGET,FC_PROV_CARE_LD_TARGET,FC_START_WELL_LD_TARGET,FC_ENHANCED_LD_TARGET,FC_COLLABORATE_LD_TARGET,FC_OVERALL_LD_TARGET,CONTRACTED_LOC_DETERMINED
202506,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",3859050001,Mr S Kaura and Mr T Tariq,N,01/04/2006,,Yes,397436.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397436.09,10897,0,0,0,0,0,0,0,0,0,0,0,10897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",3859050003,Mr S Kaura and Mr T Tariq,N,01/04/2006,31/03/2026,Yes,0,0,0,0,0,0,0,131598.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131598.94,0,0,0,3488,0,0,0,0,0,0,0,0,3488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QXU,Surrey Heartlands ICB,3893820002,MR MB FAHAMI,N,05/07/2006,,Yes,180501.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180501.24,4100,0,0,0,0,0,0,0,0,0,0,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QKK,South East London ICB,3903640001,Dr Bandlish and Associates,N,01/04/2006,,Yes,436752.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436752.74,13432,0,0,0,0,0,0,0,0,0,0,0,13432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QOP,Greater Manchester ICB,3922860003,Dr Gordon & Dr Wild Partnership,N,04/06/2012,,Yes,1056732.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056732.14,30792,0,0,0,0,0,0,0,0,0,0,0,30792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QOP,Greater Manchester ICB,3922860003,Dr Gordon & Dr Wild Partnership,N,04/06/2012,,No,15850.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15850.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QOP,Greater Manchester ICB,3922860004,SimplyOne Dental,N,04/06/2012,,Yes,1051660.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051660.42,29530,0,0,0,0,0,0,0,0,0,0,0,29530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QOP,Greater Manchester ICB,3922860004,SimplyOne Dental,N,04/06/2012,,No,15774.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15774.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QRV,North West London ICB,3939830002,Kilburn Corner Dental practice,N,05/01/2009,,Yes,437918.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437918.68,10991,0,0,0,0,0,0,0,0,0,0,0,10991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QKK,South East London ICB,3946530001,Kelsey Park Dental,N,01/05/2007,,Yes,204010.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204010.33,6963,0,0,0,0,0,0,0,0,0,0,0,6963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QRV,North West London ICB,3951290001,Advance Dental Ltd,N,01/04/2006,,Yes,174763.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174763.07,4825,0,0,0,0,0,0,0,0,0,0,0,4825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QWE,South West London ICB,3952340001,41 Dental Care,N,01/04/2006,,Yes,132266.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132266.27,2888,0,0,0,0,0,0,0,0,0,0,0,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QHG,"Bedfordshire, Luton and Milton Keynes ICB",3954040002,Milton Keynes Dental Clinic,N,01/04/2006,,Yes,163262.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163262.47,5033,0,0,0,0,0,0,0,0,0,0,0,5033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QHG,"Bedfordshire, Luton and Milton Keynes ICB",3954040002,Milton Keynes Dental Clinic,N,01/04/2006,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QRV,North West London ICB,3954630001,Sarfraz Ghauri,N,01/04/2006,,Yes,382315.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382315.08,11256,0,0,0,0,0,0,0,0,0,0,0,11256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QRV,North West London ICB,3954630002,Sarfraz Ghauri,N,01/04/2006,,Yes,762528.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762528.13,16269,0,0,0,0,0,0,0,0,0,0,0,16269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QRV,North West London ICB,3954630004,Sarfraz Ghauri,N,01/04/2006,,Yes,830292.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830292.12,24669,0,0,0,0,0,0,0,0,0,0,0,24669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QRV,North West London ICB,3954630006,Sarfraz Ghauri,N,01/04/2006,31/05/2025,Yes,25113.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25113.53,500,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QRV,North West London ICB,3954630007,Sarfraz Ghauri,N,01/01/2007,,Yes,1,0,0,0,0,0,89478.48,83200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,184679.48,0,0,2184,0,0,0,0,0,0,0,0,0,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QRV,North West London ICB,3954630008,Sarfraz Ghauri,N,01/04/2007,30/04/2025,Yes,1269.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QMJ,North Central London ICB,3956250003,MR CF NG,N,01/11/2006,,Yes,210750.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210750.29,5678,0,0,0,0,0,0,0,0,0,0,0,5678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QWE,South West London ICB,3956680001,J & A Dental Ltd,N,01/04/2006,,Yes,141382.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141382.78,3856,0,0,0,0,0,0,0,0,0,0,0,3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QKK,South East London ICB,3977170001,MR R KARDEL-TABAR,N,01/08/2008,,Yes,527676.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527676.21,16633,0,0,0,0,0,0,0,0,0,0,0,16633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QKK,South East London ICB,3977170004,MR R KARDEL-TABAR,N,01/10/2014,,Yes,208678.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208678.62,6334,0,0,0,0,0,0,0,0,0,0,0,6334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QOP,Greater Manchester ICB,3981440001,Mr G Harper,N,16/01/2015,,Yes,224090.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224090.02,6319,0,0,0,0,0,0,0,0,0,0,0,6319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QNX,Sussex ICB,3981440002,Oana Stefania Rotaru,N,01/11/2015,,Yes,145303.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145303.67,4156,0,0,0,0,0,0,0,0,0,0,0,4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QJG,Suffolk and North East Essex ICB,3986320001,MR R PATEL,N,01/10/2015,,Yes,256698.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256698.49,8384,0,0,0,0,0,0,0,0,0,0,0,8384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QJG,Suffolk and North East Essex ICB,3986320001,MR R PATEL,N,01/10/2015,,No,146300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146300,5000,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QYG,Cheshire and Merseyside ICB,3987560001,The Woodlands Shareholding Ltd,N,01/04/2011,,Yes,294258.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294258.11,9318,0,0,0,0,0,0,0,0,0,0,0,9318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QHM,North East and North Cumbria ICB,4623730001,Wentworth House Dental Practice,N,01/07/2014,,Yes,470284.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470284.77,14089,0,0,0,0,0,0,0,0,0,0,0,14089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QWU,Coventry and Warwickshire ICB,4995790001,MR SR GIBSON-SEXTON,N,01/12/2015,,Yes,36952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36952,1192,0,0,0,0,0,0,0,0,0,0,0,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QNC,Staffordshire and Stoke-on-Trent ICB,5323120001,MR GG WU,N,01/08/2013,,Yes,64482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64482,1954,0,0,0,0,0,0,0,0,0,0,0,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QNC,Staffordshire and Stoke-on-Trent ICB,5323120001,MR GG WU,N,01/08/2013,,No,12276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12276,372,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QMJ,North Central London ICB,5495680001,Mr V Patel,N,01/04/2006,,Yes,486946.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486946.85,14514,0,0,0,0,0,0,0,0,0,0,0,14514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QNC,Staffordshire and Stoke-on-Trent ICB,5513330001,Ashlow Orthodontics Ltd,N,01/05/2006,30/09/2026,Yes,0,541024.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541024.56,0,0,0,0,0,0,0,0,0,0,0,0,0,7357,0,0,7357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QMJ,North Central London ICB,5548980001,Smiles Defined Dental Practice,N,01/04/2006,,Yes,126405.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126405.5,3740,0,0,0,0,0,0,0,0,0,0,0,3740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QRV,North West London ICB,5558430001,Cohen Dental Partnership,N,01/04/2006,,Yes,439973.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439973.31,13083,0,0,0,0,0,0,0,0,0,0,0,13083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QMF,North East London ICB,5564590002,Green Street Dental Practice,N,19/07/2008,,Yes,455476.95,207839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663315.95,5459,0,0,0,0,0,0,0,0,0,0,0,5459,2491,0,0,2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QXU,Surrey Heartlands ICB,5570560002,MR S URDANG,N,02/07/2008,,Yes,3252.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3252.21,111,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QMJ,North Central London ICB,5571450003,Precious Smile Dental Care,N,02/01/2007,,Yes,21855.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21855.59,642,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QRV,North West London ICB,5580440003,Ravi Ganatra,N,08/06/2007,,Yes,12627.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12627.96,431,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QNX,Sussex ICB,5582220005,The Family Dental Practice,N,01/04/2011,,Yes,155848.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155848.97,4534,0,0,0,0,0,0,0,0,0,0,0,4534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QNX,Sussex ICB,5582220006,Tahir Khokhar,N,01/04/2011,,Yes,342759.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342759.47,10603,0,0,0,0,0,0,0,0,0,0,0,10603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QM7,Hertfordshire and West Essex ICB,5582650002,Reena Parmar,N,06/01/2007,,Yes,207451.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207451.81,5896,0,0,0,0,0,0,0,0,0,0,0,5896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QM7,Hertfordshire and West Essex ICB,5588500002,Broadwater Dental Practice,N,08/01/2010,,Yes,400848.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400848.87,12296,0,0,0,0,0,0,0,0,0,0,0,12296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QKK,South East London ICB,5590830005,Pickhurst Dental Care,N,23/01/2012,,Yes,25168.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25168.01,859,0,0,0,0,0,0,0,0,0,0,0,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QWE,South West London ICB,5593500001,Dental Beauty Battersea,N,01/04/2006,,Yes,917958.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917958.09,24100,0,0,0,0,0,0,0,0,0,0,0,24100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QRL,Hampshire and Isle Of Wight ICB,5594580001,Dr Sandip Dau,N,01/04/2006,,Yes,45062.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45062.14,1500,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QRV,North West London ICB,5597410002,R Dattani,N,01/08/2006,,Yes,159503.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159503.83,4829,0,0,0,0,0,0,0,0,0,0,0,4829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QMJ,North Central London ICB,5600220002,MR J SCHWAB,N,10/08/2011,,Yes,262667.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262667.33,8965,0,0,0,0,0,0,0,0,0,0,0,8965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QOP,Greater Manchester ICB,5601970003,Surana & Peram,N,14/07/2008,,Yes,153481.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153481.71,4314,0,0,0,0,0,0,0,0,0,0,0,4314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QOP,Greater Manchester ICB,5601970003,Surana & Peram,N,14/07/2008,,No,2302.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QJK,Devon ICB,5603670001,Richard Kogel,N,01/04/2006,,Yes,18215.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18215.73,544,0,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QRL,Hampshire and Isle Of Wight ICB,5637490002,Maria Nimako,N,18/07/2007,,Yes,23439.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23439.36,800,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QR1,Gloucestershire ICB,5640280001,Westbury Dental Surgery Partnership,N,01/04/2006,,Yes,539700.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539700.18,16372,0,0,0,0,0,0,0,0,0,0,0,16372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QK1,"Leicester, Leicestershire and Rutland ICB",5642490001,Melton Orthodontics Limited,N,01/04/2006,30/09/2026,Yes,0,509541.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509541.64,0,0,0,0,0,0,0,0,0,0,0,0,0,6939,0,0,6939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QNQ,Frimley ICB,5647960001,Terrace Dental,N,01/04/2006,,Yes,191911.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191911.6,6504,0,0,0,0,0,0,0,0,0,0,0,6504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QWU,Coventry and Warwickshire ICB,5649310001,"Clifton Road Dental Practice, Mohsin Hassan",N,01/04/2006,,Yes,239128.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239128.94,7635,0,0,0,0,0,0,0,0,0,0,0,7635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QHL,Birmingham and Solihull ICB,5650320001,"Mr P Casoasola & Mr T Fraser, Metchley Dental Practice",N,01/04/2006,,Yes,39003.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39003.16,1242,0,0,0,0,0,0,0,0,0,0,0,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QKS,Kent And Medway ICB,5650910003,Cheriton Dental Practice,N,01/04/2006,,Yes,336455.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336455.96,10606,0,0,0,0,0,0,0,0,0,0,0,10606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QNQ,Frimley ICB,5651130001,Orchard Cottage Dental Practice Partnership,N,01/04/2006,,Yes,95866.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95866.98,3272,0,0,0,0,0,0,0,0,0,0,0,3272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QOP,Greater Manchester ICB,5651210001,Broom Lane Dental Practice,N,01/04/2006,,Yes,338887.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338887.5,8118,0,0,0,0,0,0,0,0,0,0,0,8118,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QOP,Greater Manchester ICB,5651210001,Broom Lane Dental Practice,N,01/04/2006,,No,5083.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5083.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QT6,Cornwall and the Isles Of Scilly ICB,5651480001,Andrew Rowley & Alicia Roberts,N,01/04/2006,,Yes,100440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100440,3000,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QRL,Hampshire and Isle Of Wight ICB,5657920001,Dr S Dau,N,01/04/2006,,Yes,53412.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53412.44,1823,0,0,0,0,0,0,0,0,0,0,0,1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202506,QE1,Lancashire and South Cumbria ICB,5659380001,Dr Akdas Ali,N,01/04/2006,,Yes,317628.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317628.51,8759,0,0,0,0,0,0,0,0,0,0,0,8759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
